Company_Name,Company_Link,Star Rating,Review Text,Review Date
Schiavello,https://www.seek.com.au/companies/schiavello-813537,,,46 ratings in total
Schiavello,https://www.seek.com.au/companies/schiavello-813537,Work/Life balance,,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,"Small minded, micro managed, no opportunities to progress unless you're family. Lack of upskilling opportunities.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,The politics of construction,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Company culture & behaviour is lacking and so is the professionalism. Every BU is its own clique. Collaboration & knowledge sharing are alien concepts. Staff would rather remain in their own silos and gossip about each other instead of achieving meaningful work together.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Constantly micromanaged and a lack of investment in system and IT improving efficiencies and communications.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,"Very Noisy , no real opportunity to get to know any other staff during work hours, fast paced, repetitive and joyless. Training is very much on the job - with no proper trainer or training regime - just other staff used to teach new staff. For example I was there less than 3 months, and still learning things myself when I was teamed up with a new staff member and expected to teach them. So no uniformity with training at all. Also - asking for a day off whilst still in your probation period was met with hostility from floor manager. Being sick was also frowned upon. Its all about the work & the Output- regardless of the health/safety of staff. Its one of those places that will say they are doing everything to keep people safe - but really they are really just doing the legal minimum ( and perhaps sometimes less). Any suggestions to make something better or safer for staff are ignored if it would reduce the output.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,"As with all businesses, the challenge of navigating the export side of business it was quite tricky at times. I think better ways of communication could have been implemented in order to achieve the best outcome.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,"There are always challenges in most things we do. Navigating through them to achieve a positive outcome. Continuously looking for qualified staff, Finding the balance to be cost competitive and selling a project.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Learn all parts of the business Manufacture quality parts Achieve kpi,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,"When the company got busy, managing what gets done first can be challenging.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Family owned business that cares only about profit,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,"Working with old technology, red tape, change management and old school culture.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,"heavy workload, no management support",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Subbies are like children,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,No challenges at all,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,Trying to implement changes through profit based management,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,At first having passions to build things together but in time getting explained bye different people,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,3.0,Senior Management mindset of 'us and them',
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,No commitment from management,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,"Management is lacking in any skill. There is no HR, it’s a mans business with no opportunity for career progression. They are very backwards in their business approach.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,You have to keep to the target and stay focus when you do the job.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,"Zero trust in anything outside of what the head management can conceive and since they've all been there for 25 years plus, consider innovation and forward thinking at an incredibly low bar.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,"The place is unorganised, inefficient and poorly managed, workers don't get along, workers don't get paid well and management don't care. There's no career progression in most departments.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,Management not listening to their staff and poor communication,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Location is in Tullamarine so it's far out from the city but there is a bus that stops right out the front and everyone gets a car space. The travel is worth the job.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,The office is located in Tullamarine which isn't close to the city however there is no traffic to and from work!,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,Forever inheriting extra work for no remuneration or even recognition,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,IT systems could improve / but have seen some improvements in my time here,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,The company has a great structure and work environment but it is restrictive if your looking to move internationally if you work for one of the subsidiaries,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,3.0,Opportunity for job advancement Division managers lack of respect for staff HR has a bad reputation for treating employees poorly,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Nothing worthwhile noting.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,,,46 ratings in total
Schiavello,https://www.seek.com.au/companies/schiavello-813537,Work/Life balance,,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,When a job need to be delivered it is full on,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Coming into the company at a very transitional time for the business as it was about to roll out a complete business remodel was particularly challenging and not the ideal time to join any business.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Try to work out what the management want.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Management and company culture,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,2.0,They like to make you work a lot of hours no matter what and if you don't they out cast you. In my experience the more hours you do it's not enough.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,3.0,"Paid a salary and then you are expected to stop your life and work continuously. Expected to work very early hours , long days and then Saturdays. Glad they let me go.",
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Get more work very slow at the moment.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Learning new technologies and understanding business.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Learning different roles in large company,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,1.0,Try to find a work/life balance,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Management commitment to change,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,5.0,Long hours and tight lead times. Pressures of keeping up morale within the group.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Last minute tasks,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Meeting high standards set by the company.,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,3.0,Tough manufacturing environment,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,4.0,Average pay means I work a second job,
Schiavello,https://www.seek.com.au/companies/schiavello-813537,,,46 ratings in total
Schiavello,https://www.seek.com.au/companies/schiavello-813537,Work/Life balance,,
,https://www.seek.com.au/companies/abn-group-806732,,,44 ratings in total
,https://www.seek.com.au/companies/abn-group-806732,Work/Life balance,,
,https://www.seek.com.au/companies/abn-group-806732,3.0,Since the merge ABN has become very bureaucratic with a high staff turnover. We now see lots of team leaders and managers in roles they may not be experienced enough for. There is no accountability on departments and too many responsibilities now lie with the construction team.,
,https://www.seek.com.au/companies/abn-group-806732,5.0,,Administration Role
,https://www.seek.com.au/companies/abn-group-806732,5.0,"ABN Group is a fast-paced, ever-changing workplace. Not for everyone, some people don't like the constant change and expectation to rise to the standard. There certainly is a culture of working hard but with the right managers, it doesn't go unnoticed by leadership and is paid off with many perks.",
,https://www.seek.com.au/companies/abn-group-806732,4.0,"There has been a reliance on traditional processes, and some initial hesitation around change - however, this is gradually shifting.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,"Being a larger business, there has been times when collaboration between departments has been challenging, but the groups focus on continual learning and improvement has meant this is being addressed as part of the current business plan.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,Nothing major. Pay is average to start with.,
,https://www.seek.com.au/companies/abn-group-806732,2.0,"There seems to be little room for growth or advancement within the company, which can be demotivating for long-term career planning. Salary is not competitive compared to similar roles in the industry, which may not align with the effort and pace of the work environment. The fast-paced environment, while engaging, can sometimes lead to burnout or difficulty maintaining a healthy work-life balance. Limited training opportunities and a lack of focus on personal or professional development can make it hard to upskill or feel valued. Efforts and dedication unnoticed by the reporting manager, with little to no recognition or appreciation from the management.",
,https://www.seek.com.au/companies/abn-group-806732,1.0,"Over worked and a stressful work environment, not verry supportive management. Low salary.",
,https://www.seek.com.au/companies/abn-group-806732,4.0,"Limited possibility to moove forward. Pay is not as high as other places. Providing opportunity and assistance to educate in your field of department, is although encouraged and claim to support, is actually not carried through when you request it.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,For someone joining us from outside the industry you need to be curious and open to learning new things quickly. We work at a fast pace which can take a while to get used to.,
,https://www.seek.com.au/companies/abn-group-806732,1.0,"Low pay, the management and culture is horrible. With the low pay they only retain sub standard management and anyone of value usually doesn’t last for more then 12/18 months.",
,https://www.seek.com.au/companies/abn-group-806732,3.0,High staff turnover. Limited growth opportunities. Most of team member underpaid after few years working here. Staff can be overburdened without sufficient support. Transformation team in place at moment lack of focus of loyalty staff,
,https://www.seek.com.au/companies/abn-group-806732,1.0,No flexible working arrangements Mixed messaging and conflicting direction from management. Departments can be very cliquey. Experienced disrespectful comments about my culture from some staff. Management gaslight you into thinking you are being paid well but it’s far below average pay.,
,https://www.seek.com.au/companies/abn-group-806732,1.0,"Management, pay is average and they expect the absolute world from you.",
,https://www.seek.com.au/companies/abn-group-806732,4.0,Very fast paced industry. A lot happening with very conflicting timelines to get tasks completed.,
,https://www.seek.com.au/companies/abn-group-806732,5.0,"The size and breadth of what they do is a double-edged sword. While ABN Group does a lot in the industry, the wide diversity of work and roles can cause a little confusion at times. But that's all part of a big company that continues to grow and evolve.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,"Environment is face paced, you won't have a problem if you work hard and enjoy a challenge, but this place isn't for someone wanting to sit back and be lazy.",
,https://www.seek.com.au/companies/abn-group-806732,1.0,Having to “fit in” so you don’t get constant management or HR meetings. The compulsory events for staff. The challenge of fitting in attending everything when you have a life makes it not a nice place to work. High staff turnover was a big issue. Most people leave after 12-18 months which meant more issues with clients due to inexperienced staff. I saw many people with experience leave and go to different companies with better incentives or rewards. The clashes between operations and sales. There are constantly issues between the two departments which makes the office environment sometimes stressful for staff. Having to work 7 days a week and manage a life outside of the company. Management micromanage and place extra pressure to achieve targets constantly moving the goal post. OVERALL it was a good learning experience just not somewhere one can build a career due to it being un-sustainable long-term for most people. I felt like it was a good learning experience for a young person at the beginning of their career.,
,https://www.seek.com.au/companies/abn-group-806732,4.0,High staff turnover at present,
,https://www.seek.com.au/companies/abn-group-806732,5.0,"There's not necessarily anything 'difficult' here at ABN. Sure, the workloads are large but that's not a negative. Increased workloads is a great factor for the business plus we are very much supported here so you never feel like you're drowning. If you speak up, Management will jump straight away to offer assistance.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,Like everyone lockdowns and restrictions made 2020 / 2021 challenging however ABN Group were ahead of the game making flexible work arrangements for staff.,
,https://www.seek.com.au/companies/abn-group-806732,1.0,"I was warned about working for this company by a few people. I decided to take the offer and work for the company. Offer was made, I accepted, left my existing job.... 2 days before starting, I get a call and being told the offer was rescinded. No compensation was given, offered, or even considered. Basically told ""oh well, deal with it""",
,https://www.seek.com.au/companies/abn-group-806732,5.0,"It's a busy place to work with high customer expectations, you'll need to not be afraid of some hard work and roll your sleeves up at times.",
,https://www.seek.com.au/companies/abn-group-806732,2.0,Having to fit in so you dont get constant HR or management meetings.,
,https://www.seek.com.au/companies/abn-group-806732,5.0,"Was challenging for me to learn about the volume building industry, but with support and training, it is now the only industry I would want to work in.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,Very fast paced but I do like to be busy,
,https://www.seek.com.au/companies/abn-group-806732,5.0,There are virtually no challenges as each challenge is met with ease and lead very well by the management team.,
,https://www.seek.com.au/companies/abn-group-806732,5.0,"Parking, that's about it!",
,https://www.seek.com.au/companies/abn-group-806732,1.0,greed of bosses pay to workers is very low its a struggle to live day to day,
,https://www.seek.com.au/companies/abn-group-806732,5.0,Some systems and processes could be more efficient but this is the case in many companies.,
,https://www.seek.com.au/companies/abn-group-806732,,,44 ratings in total
,https://www.seek.com.au/companies/abn-group-806732,Work/Life balance,,
,https://www.seek.com.au/companies/abn-group-806732,5.0,not enough desk space due to growing industry but they will be looking to increase,
,https://www.seek.com.au/companies/abn-group-806732,1.0,Trying to please everyone,
,https://www.seek.com.au/companies/abn-group-806732,3.0,"Somewhat insular culture, management and leadership has some capability gaps.",
,https://www.seek.com.au/companies/abn-group-806732,5.0,Parking at head office,
,https://www.seek.com.au/companies/abn-group-806732,5.0,"Achieving the balance between \""done\"" and \""perfect\"".",
,https://www.seek.com.au/companies/abn-group-806732,5.0,To work at ABN you need sustained energy and effort and a high performance mindset.,
,https://www.seek.com.au/companies/abn-group-806732,5.0,The customer is always right. Sometimes they're not!,
,https://www.seek.com.au/companies/abn-group-806732,5.0,Can be a bit of a popularity contest. incredibly young company with most staff being between 20 - 35.,
,https://www.seek.com.au/companies/abn-group-806732,1.0,Management is crap Team leaders are useless,
,https://www.seek.com.au/companies/abn-group-806732,2.0,"Changing goal posts, nothing was ever good enough",
,https://www.seek.com.au/companies/abn-group-806732,5.0,In-house I.T systems are unique to the business,
,https://www.seek.com.au/companies/abn-group-806732,5.0,Nothing,
,https://www.seek.com.au/companies/abn-group-806732,5.0,Work pressures at certain times of the year,
,https://www.seek.com.au/companies/abn-group-806732,5.0,Can be challenging if you wish to be challenged. Not the kind of work place for the faint hearted.,
,https://www.seek.com.au/companies/abn-group-806732,,,44 ratings in total
,https://www.seek.com.au/companies/abn-group-806732,Work/Life balance,,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,,,37 ratings in total
,https://www.seek.com.au/companies/citipower-and-powercor-435369,Work/Life balance,,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,1.0,Megalomaniac management,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,3.0,"Poor, inexperience and toxic behavior from direct/local management. Goal posts moved on daily basis with no consistency in being able to routinely work to meet these goals. Whilst flexible working arrangements were promoted, they didn't exist - no hybrid working model, requirement to be on site 4 days a week, ability to work at other sites reduced which resulted in the breakdown of working relationships with teams. Career advancement dependent on personal relationships with management.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,Clueless management who are power driven.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Make the operations more efficient,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Policy’s and management decision making,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,"Long term casual role with no chance of being permanent, job security, high volume of calls during outages",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,1.0,Current IT management are living in the past and don't have the experience to lead. Under resourced and overworked staff,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Not enough women in senior positions,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,1.0,Team leader very partial with no leader ship skills,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,"High-pressured, lacked documentation and fundamental analysis. Very much 'seat of your pants' development work, then wondering why it went wrong.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,1.0,"Career progression, Management, communication, transparency & bureaucracy.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Some may find it stressful handling calls in potential emergency situations.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Working to their standards,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Negotiation with other stakeholders and clients is a challenge to get the job done!,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,A high casual/contract workforce and limited permanent positions in some areas of the business. A lot of complacency from some long term employees.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,"Poor culture, weak leadership.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,management need to make faster decisions on changes,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,3.0,"New systems that have been introduced are not working and have not been supported by upper management, head count reductions and restructuring is a constant normal activity that has now pushed the business and its culture to a poor state",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,3.0,"IT Senior Management team decided to outsource IT Ops Support and lost too much experience, then the Management team left as well - go figure. No Management understanding of the risks associated with outsourcing core IT support in a Tightly Regulated Business only a push to meet KPI's for staff & cost reduction.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,1.0,Inexperienced Management who have no idea about the Electricity Distribution Business. No new ideas just old ones recycled. Trying to implement new systems to replace ones that weren't broken and failing.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,"Ongoing meetings with no outcomes, short-term vision, lots of inner politics",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Working under time constraints Constantly changing rules and regulations,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,I found working for Powercor itself was challenging in the nature of the projects we undertook. These challenges resulted in positive outcomes.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Dealing with the slow career development if you're driven,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Every day is a challenge no same day.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,3.0,"Management seems out of touch, doesn't promote from within.",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,3.0,Mostly irate people calling to let us know they had no power. A large portion were really needing to call their retailer as they had been disconnected due to non payment but the challenge was getting those people to understand that. Also when the smart meter was installed it was incredibly draining but the hours and the wages were well worth it. I would have loved permanent there but because it is seasonal work this was not possible or I would have still been with the company.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Opportunity to grow is quite limited. No ambition to improve further and relatively reluctant to take on other new opportunities,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,The management and poeple not open to new ideas or change,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,2.0,Bad managers,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,,,37 ratings in total
,https://www.seek.com.au/companies/citipower-and-powercor-435369,Work/Life balance,,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,New CEO's plan to 'condense' the business lost a lot of jobs... Including mine :-(,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Extremely long staying employees with a real lack of turnover which means very little new ideas filter into the company.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,High level management still largely male dominated,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,Male dominant work place as there's alot of tradies. As a female it was great because guys don't cause work place issues like females.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,5.0,"No two days are the same, the opportunity to learn about different aspects of the company",
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Being engaged under contract it is difficult to quantify some survey aspects. Being a contractor when the HR panel changed my engagement was terminated having been placed by an earlier panel member. Frustrating that one could not be transitioned to a new panel member.,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,4.0,Lack of clients,
,https://www.seek.com.au/companies/citipower-and-powercor-435369,,,37 ratings in total
,https://www.seek.com.au/companies/citipower-and-powercor-435369,Work/Life balance,,
,https://www.seek.com.au/companies/fleetwood-912561,,,30 ratings in total
,https://www.seek.com.au/companies/fleetwood-912561,Work/Life balance,,
,https://www.seek.com.au/companies/fleetwood-912561,1.0,"extremely political, below average salary, expectation to work over time as a norm, no recognition of any sort, outdated system, whole business still runs like its in the 1800s, favouritism is rampant, upper management restructuring whenever they get bored, shocking boomer mentality to solve any issues",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Lot of gaps internal communications, good to have a more training structure.",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,"Cross-Department Communication Sometimes there are gaps in communication between teams like design, production, and logistics. Miscommunication can cause delays or rework. Balancing Speed with Quality The push for fast delivery can sometimes make it hard to maintain high craftsmanship standards. It requires strong attention to detail and time management Career Development Some employees feel unsure about how to progress or upskill within the company. More structured training programs or mentorship could help. Recognition and Feedback While the culture is generally positive, more regular recognition for hard work would boost motivation. Simple things like shout-outs or team awards could go a long way.",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,Like every workplace there are lots of challenges. Company has gone through a structural change that is not always simple. Don't always have career growth option.,
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Some systems outdated, but always improving",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,"Every company has its challenges, and Fleetwood is no different. They do clearly show a genuine commitment to making ongoing improvements.",Project Manager
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Like any company, Fleetwood has its challenges. The difference now is that management is owning those issues and putting real effort into making changes. It's not perfect, but it's moving in the right direction and its a good time to be part of that.",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,some it can be challenging,
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Opportunities for growth within the company are currently limited, and work acknowledgment could be strengthened. No official team-bonding activities have been held, and celebrations are minimal, usually taking place at only one location. Hybrid work arrangements are available only with formal approval.",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Difficult to Increase Salary or Promotion. Any position above documenter is generally underpaid Long periods of high demand workloads, short time frames little recognition for good work - No bonuses",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,Alignment between all departments will unleash their full potential!,
,https://www.seek.com.au/companies/fleetwood-912561,5.0,Respect Communication,Estimator
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Celebrating wins and overall team building, Fleetwood can improve on this front to foster better connection between various roles and departments.",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"Variation between building designs to satisfy customer and compliance needs, this keeps you on your toes.",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,"An office in the Gold Coast, ha-ha, honestly, I don't believe any improvements are required.",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,I have nothing to note,
,https://www.seek.com.au/companies/fleetwood-912561,4.0,"While there is some flexibility to work from home, it's not as generous or consistent as what some other workplaces offer",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,We are pretty hard on ourselves as we are always striving for excellence.,
,https://www.seek.com.au/companies/fleetwood-912561,4.0,Some systems are dated. Some management need managed.,
,https://www.seek.com.au/companies/fleetwood-912561,5.0,"The main challenges are system-related, but continuous improvements are being made to streamline processes, which shows a strong commitment to progress.",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,"All businesses have their challenges and Fleetwood is no different. the difference is that Fleetwood is aware of and actively fixing its flaws. Systems can be lacking in some areas, and work is being done to improve this.",
,https://www.seek.com.au/companies/fleetwood-912561,5.0,The systems but it is improving,
,https://www.seek.com.au/companies/fleetwood-912561,5.0,Systems at times but these are being improved,
,https://www.seek.com.au/companies/fleetwood-912561,2.0,"Over worked, continuously given tasks outside of my position description.",
,https://www.seek.com.au/companies/fleetwood-912561,4.0,Systems at times but these are being improved.,
,https://www.seek.com.au/companies/fleetwood-912561,1.0,"They didn't care about their people, and there was no work-life balance. Many resignations at that time and I had to play 3-4 roles at the same time.",
,https://www.seek.com.au/companies/fleetwood-912561,1.0,"Staff turnover levels, Senior Management constantly changing, internal politics and excessive expectations placed on middle management",
,https://www.seek.com.au/companies/fleetwood-912561,1.0,All east coast operations are managed out of Melbourne resulting in inefficient processes. The managers are slow to respond and have no understanding of the different markets in Qld. I was not allowed to work with with staff that sat 5m away from me. I had to pass project related questions through the Melbourne office. Just ridiculous. They constantly prioritise their own projects over those in Qld. There is no opportunity for advancement in this company.,
,https://www.seek.com.au/companies/fleetwood-912561,3.0,The General Manager is a micro manager and lacks people skills. The Brisbane office is managed by the Melbourne office and it is a frustrating set up with no one in the Brisbane office having any authority to make decisions or changes. The expectation is for you to work long hours past your 40 hour week however frown upon or expect you make up any time you need to have off. It was a very tense environment at times.,
,https://www.seek.com.au/companies/fleetwood-912561,1.0,Playing the politics of the Organisation,
,https://www.seek.com.au/companies/fleetwood-912561,,,30 ratings in total
,https://www.seek.com.au/companies/fleetwood-912561,Work/Life balance,,
,https://www.seek.com.au/companies/fleetwood-912561,4.0,Bringing all departments together for cost accountability.,
,https://www.seek.com.au/companies/fleetwood-912561,,,30 ratings in total
,https://www.seek.com.au/companies/fleetwood-912561,Work/Life balance,,
,https://www.seek.com.au/companies/spicers-australia-437352,,,16 ratings in total
,https://www.seek.com.au/companies/spicers-australia-437352,Work/Life balance,,
,https://www.seek.com.au/companies/spicers-australia-437352,2.0,"poor management, unrealistic workloads, people in roles they really shouldn't be",
,https://www.seek.com.au/companies/spicers-australia-437352,1.0,"Declining industry - printing is in decline and Spicers core business is the marketing & sale of paper products into the sheet-cut printing industry. While they do have a large business selling into the wide format and signage industry this is not core. They have mainly built this through acquisition, they acquire these businesses then try and represent themselves as trusted partners to sign makers and display houses but they are hardly that. I wouldn't trust anyone in this business.",
,https://www.seek.com.au/companies/spicers-australia-437352,3.0,"It is a lot of repetitive work, day in and day out, and some workers constantly complain.",
,https://www.seek.com.au/companies/spicers-australia-437352,5.0,"The business is always evolving, which can create more project work, but it means the business is looking to remain relevant.",
,https://www.seek.com.au/companies/spicers-australia-437352,2.0,No longer has direction - No point of difference in the market. Have not evolved in line with their market.,
,https://www.seek.com.au/companies/spicers-australia-437352,5.0,Develop the Accounts Payable team from an ordinary Team to a Team who deliver a shared service and generate an income for the Company.,
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,There where no challenges,
,https://www.seek.com.au/companies/spicers-australia-437352,3.0,Getting out of bed to go to work...,
,https://www.seek.com.au/companies/spicers-australia-437352,1.0,The only challengf is watching your fellow workers take off 3 to 4 hours a day to do personal buisness while you do his job,
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,"Market trends, core business is a declining market",
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,"The bad people, bad hours",
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,Travelling location.,
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,Keeping quality at its best. pressure from management to meet targets,
,https://www.seek.com.au/companies/spicers-australia-437352,5.0,issues with work loads and promises,
,https://www.seek.com.au/companies/spicers-australia-437352,4.0,no public transport nearby,
,https://www.seek.com.au/companies/spicers-australia-437352,5.0,Every day is different and presents new challenges.,
,https://www.seek.com.au/companies/plantation-homes-798593,,,33 ratings in total
,https://www.seek.com.au/companies/plantation-homes-798593,Work/Life balance,,
,https://www.seek.com.au/companies/plantation-homes-798593,4.0,"Workload can be overwhelming at times, more training at the beginning with the same person to keep expectations and consistency in check.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,Working across a national team can mean that it's harder to get to know the team / develop relationships with managers in other states - but this is fixed with time.,
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,Nothing to note here,
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,More collaboration between teams would make things even better.,
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,Nothing comes to mind.,
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,"The pace can be demanding, but it keeps you challenged and constantly learning. No day is boring.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,"Some more comprehensive training on the build process towards the beginning of my employment would have been helpful, but I do enjoy learning on the job.",
,https://www.seek.com.au/companies/plantation-homes-798593,4.0,Pay rate is average compared to industry offerings.,
,https://www.seek.com.au/companies/plantation-homes-798593,4.0,Inter-department communication could be improved. Workloads can get quite large at certain times and the communication issues become even more strained.,
,https://www.seek.com.au/companies/plantation-homes-798593,1.0,"Toxic workplace, incredibly low pay, no care for customers and horrible bosses that manipulate staff.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,The changes to the NCC are a challenge but there is plenty of support and training to help.,
,https://www.seek.com.au/companies/plantation-homes-798593,4.0,"There are always plenty of things to learn - new product knowledge, new home building and construction know-how, industry updates.. etc. Being a frontline sales role, helping customers to bring their dream home to life requires lots of passion, patience and stamina.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,Heavy but manageable workload. There is always plenty to do but you'll never get bored!,
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,"Sometimes it can be a little bit isolating working outside of head office, as part of the sales team, but management make an effort to unite the whole team through business wide social events.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,"Heavy work loads, but I guess its good to be busy.",
,https://www.seek.com.au/companies/plantation-homes-798593,5.0,"The changing construction regulations, but all builders are facing this.",
